time_s,t_up,t_down,t_heater,delta_t,delta_t_corr,heater_duty
2836.864,29.671,30.269,32.419,0.5977,0.2807,255
2837.165,29.671,30.177,32.419,0.5055,0.1885,255
2837.466,29.671,30.177,32.372,0.5055,0.1885,255
2837.767,29.534,30.131,32.372,0.5968,0.2798,255
2838.068,29.717,30.269,32.467,0.5519,0.2348,255
2838.37,29.671,30.154,32.325,0.4825,0.1654,255
2838.671,29.671,30.177,32.372,0.5055,0.1885,255
2838.972,29.58,30.2,32.443,0.6202,0.3031,255
2839.273,29.534,30.223,32.467,0.689,0.372,255
2839.575,29.717,30.269,32.396,0.5519,0.2348,255
2839.876,29.809,30.154,32.372,0.3449,0.0278,255
2840.177,29.648,30.131,32.443,0.4824,0.1653,255
2840.478,29.58,30.085,32.325,0.505,0.1879,255
2840.779,29.74,30.223,32.467,0.4829,0.1658,255
2841.081,29.717,30.2,32.419,0.4827,0.1657,255
2841.382,29.648,30.177,32.419,0.5284,0.2114,255
2841.683,29.648,30.131,32.372,0.4824,0.1653,255
2841.984,29.557,30.223,32.467,0.6661,0.3491,255
2842.286,29.763,30.223,32.443,0.4599,0.1429,255
2842.587,29.717,30.2,32.443,0.4827,0.1657,255
2842.888,29.557,30.177,32.325,0.62,0.303,255
2843.189,29.648,30.154,32.325,0.5054,0.1883,255
2843.49,29.74,30.269,32.443,0.529,0.2119,255
2843.791,29.809,30.131,32.467,0.3219,0.0048,255
2844.092,29.534,30.131,32.277,0.5968,0.2798,255
2844.393,29.648,30.131,32.159,0.4824,0.1653,255
2844.694,29.763,30.315,32.443,0.5522,0.2351,255
2844.995,29.717,30.177,32.372,0.4597,0.1426,255
2845.296,29.671,30.154,32.372,0.4825,0.1654,255
2845.598,29.717,30.177,32.325,0.4597,0.1426,255
2845.899,29.717,30.246,32.419,0.5288,0.2118,255
2846.2,29.74,30.361,32.419,0.6213,0.3042,255
2846.501,29.58,30.2,32.396,0.6202,0.3031,255
2846.801,29.58,30.177,32.514,0.5971,0.2801,255
2847.103,29.717,30.223,32.419,0.5058,0.1887,255
2847.404,29.671,30.154,32.301,0.4825,0.1654,255
2847.705,29.58,30.177,32.443,0.5971,0.2801,255
2848.006,29.534,30.131,32.277,0.5968,0.2798,255
2848.307,29.671,30.223,32.443,0.5516,0.2346,255
2848.608,29.763,30.223,32.443,0.4599,0.1429,255
2848.909,29.717,30.085,32.325,0.3676,0.0505,255
2849.21,29.648,30.085,32.372,0.4363,0.1192,255
2849.511,29.648,30.177,32.372,0.5284,0.2114,255
2849.812,29.671,30.223,32.419,0.5516,0.2346,255
2850.113,29.671,30.131,32.372,0.4594,0.1424,255
2850.414,29.58,30.154,32.372,0.5741,0.257,255
2850.715,29.534,30.223,32.419,0.689,0.372,255
2851.016,29.74,30.292,32.467,0.5521,0.235,255
2851.317,29.717,30.131,32.419,0.4136,0.0965,255
2851.618,29.671,30.177,32.348,0.5055,0.1885,255
2851.919,29.534,30.431,32.372,0.8968,0.5797,255
2852.22,29.74,30.315,32.467,0.5751,0.2581,255
2852.521,29.74,30.131,32.467,0.3907,0.0736,255
2852.821,29.58,30.177,32.372,0.5971,0.2801,255
2853.123,29.58,30.131,32.467,0.5511,0.234,255
2853.423,29.694,30.177,32.372,0.4826,0.1655,255
2853.725,29.671,30.131,32.372,0.4594,0.1424,255
2854.025,29.58,30.269,32.467,0.6894,0.3723,255
2854.327,29.534,30.223,32.372,0.689,0.372,255
2854.628,29.671,30.177,32.514,0.5055,0.1885,255
2854.929,29.74,30.269,32.419,0.529,0.2119,255
2855.23,29.648,30.131,32.467,0.4824,0.1653,255
2855.531,29.557,30.177,32.419,0.62,0.303,255
2855.832,29.671,30.223,32.419,0.5516,0.2346,255
2856.133,29.763,30.246,32.443,0.483,0.1659,255
2856.434,29.717,30.108,32.301,0.3906,0.0735,255
2856.735,29.671,30.223,32.372,0.5516,0.2346,255
2857.036,29.671,30.2,32.467,0.5286,0.2115,255
2857.337,29.717,30.2,32.443,0.4827,0.1657,255
2857.638,29.717,30.131,32.562,0.4136,0.0965,255
2857.939,29.58,30.131,32.467,0.5511,0.234,255
2858.24,29.671,30.154,32.419,0.4825,0.1654,255
2858.541,29.671,30.223,32.372,0.5516,0.2346,255
2858.842,29.717,30.223,32.419,0.5058,0.1887,255
2859.143,29.534,30.131,32.372,0.5968,0.2798,255
2859.444,29.534,30.2,32.372,0.666,0.3489,255
2859.745,29.671,30.177,32.514,0.5055,0.1885,255
2860.046,29.763,30.2,32.419,0.4369,0.1198,255
2860.347,29.58,30.2,32.396,0.6202,0.3031,255
2860.648,29.557,30.085,32.325,0.5279,0.2108,255
2860.949,29.671,30.269,32.514,0.5977,0.2807,255
2861.25,29.74,30.223,32.419,0.4829,0.1658,255
2861.551,29.717,30.177,32.372,0.4597,0.1426,255
2861.852,29.58,30.154,32.325,0.5741,0.257,255
2862.153,29.717,30.223,32.467,0.5058,0.1887,255
2862.454,29.671,30.177,32.419,0.5055,0.1885,255
2862.756,29.717,30.085,32.301,0.3676,0.0505,255
2863.057,29.534,30.131,32.372,0.5968,0.2798,255
2863.358,29.648,30.177,32.301,0.5284,0.2114,255
2863.659,29.717,30.223,32.372,0.5058,0.1887,255
2863.96,29.58,30.2,32.467,0.6202,0.3031,255
2864.262,29.671,30.131,32.325,0.4594,0.1424,255
2864.563,29.671,30.177,32.443,0.5055,0.1885,255
2864.864,29.671,30.246,32.419,0.5747,0.2576,255
2865.166,29.763,30.2,32.419,0.4369,0.1198,255
2865.467,29.717,30.131,32.419,0.4136,0.0965,255
2865.768,29.671,30.131,32.325,0.4594,0.1424,255
2866.069,29.534,30.177,32.372,0.6429,0.3259,255
2866.37,29.58,30.177,32.372,0.5971,0.2801,255
2866.671,29.717,30.2,32.443,0.4827,0.1657,255
2866.972,29.58,30.085,32.372,0.505,0.1879,255
2867.272,29.58,30.131,32.467,0.5511,0.234,255
2867.574,29.58,30.177,32.325,0.5971,0.2801,255
2867.875,29.671,30.177,32.443,0.5055,0.1885,255
2868.176,29.671,30.131,32.419,0.4594,0.1424,255
2868.477,29.534,30.131,32.301,0.5968,0.2798,255
2868.778,29.58,30.2,32.277,0.6202,0.3031,255
2869.079,29.671,30.177,32.419,0.5055,0.1885,255
2869.38,29.694,30.177,32.419,0.4826,0.1655,255
2869.681,29.488,30.223,32.372,0.7348,0.4177,255
2869.982,29.557,30.2,32.419,0.6431,0.326,255
2870.283,29.74,30.223,32.419,0.4829,0.1658,255
2870.584,29.671,30.131,32.419,0.4594,0.1424,255
2870.885,29.58,30.223,32.443,0.6432,0.3262,255
2871.186,29.488,30.223,32.419,0.7348,0.4177,255
2871.487,29.671,30.177,32.396,0.5055,0.1885,255
2871.788,29.717,30.2,32.372,0.4827,0.1657,255
2872.089,29.671,30.131,32.372,0.4594,0.1424,255
2872.39,29.534,30.223,32.372,0.689,0.372,255
2872.691,29.648,30.223,32.419,0.5746,0.2575,255
2872.992,29.717,30.223,32.419,0.5058,0.1887,255
2873.293,29.717,30.177,32.396,0.4597,0.1426,255
2873.594,29.534,30.131,32.372,0.5968,0.2798,255
2873.895,29.534,30.085,32.112,0.5508,0.2337,255
2874.196,29.648,30.177,32.419,0.5284,0.2114,255
2874.496,29.58,30.131,32.277,0.5511,0.234,255
2874.799,29.671,30.177,32.135,0.5055,0.1885,255
2875.1,29.534,30.131,32.325,0.5968,0.2798,255
2875.401,29.511,30.177,32.277,0.6658,0.3487,255
2875.702,29.671,30.177,32.372,0.5055,0.1885,255
2876.003,29.671,30.108,32.277,0.4364,0.1193,255
2876.304,29.671,30.177,32.301,0.5055,0.1885,255
2876.605,29.58,30.177,32.277,0.5971,0.2801,255
2876.906,29.74,30.2,32.419,0.4598,0.1427,255
2877.207,29.717,30.154,32.325,0.4366,0.1196,255
2877.508,29.648,30.108,32.325,0.4593,0.1423,255
2877.809,29.534,30.108,32.348,0.5738,0.2567,255
2878.109,29.58,30.131,32.277,0.5511,0.234,255
2878.411,29.671,30.177,32.325,0.5055,0.1885,255
2878.712,29.671,30.131,32.277,0.4594,0.1424,255
2879.013,29.534,30.039,32.325,0.5048,0.1877,255
2879.315,29.534,30.177,32.325,0.6429,0.3259,255
2879.616,29.671,30.154,32.514,0.4825,0.1654,255
2879.917,29.671,30.177,32.372,0.5055,0.1885,255
2880.218,29.557,30.131,32.135,0.5739,0.2569,255
2880.519,29.488,30.177,32.135,0.6887,0.3716,255
2880.82,29.58,30.131,32.277,0.5511,0.234,255
2881.121,29.671,30.177,32.372,0.5055,0.1885,255
2881.422,29.671,30.085,32.135,0.4134,0.0963,255
2881.723,29.58,30.177,32.419,0.5971,0.2801,255
2882.024,29.534,30.223,32.372,0.689,0.372,255
2882.325,29.694,30.2,32.325,0.5056,0.1886,255
2882.627,29.534,30.131,32.348,0.5968,0.2798,255
2882.928,29.511,30.085,32.112,0.5737,0.2566,255
2883.229,29.534,30.177,32.325,0.6429,0.3259,255
2883.53,29.534,30.154,32.277,0.6199,0.3028,255
2883.831,29.648,30.131,32.325,0.4824,0.1653,255
2884.132,29.58,30.223,32.348,0.6432,0.3262,255
2884.433,29.488,30.131,32.135,0.6426,0.3255,255
2884.735,29.488,30.2,32.372,0.7117,0.3946,255
2885.036,29.671,30.177,32.396,0.5055,0.1885,255
2885.337,29.671,30.039,32.041,0.3674,0.0503,255
2885.638,29.488,30.039,32.277,0.5505,0.2334,255
2885.939,29.557,30.223,32.325,0.6661,0.3491,255
2886.24,29.557,30.177,32.372,0.62,0.303,255
2886.542,29.717,30.177,32.372,0.4597,0.1426,255
2886.843,29.534,30.062,32.112,0.5278,0.2107,255
2887.144,29.511,30.108,32.088,0.5967,0.2796,255
2887.446,29.534,30.5,32.467,0.9661,0.6491,255
2887.747,29.671,30.2,32.372,0.5286,0.2115,255
2888.048,29.603,30.131,32.325,0.5282,0.2111,255
2888.349,29.534,30.085,32.088,0.5508,0.2337,255
2888.65,29.534,30.131,32.135,0.5968,0.2798,255
2888.951,29.557,30.2,32.372,0.6431,0.326,255
2889.252,29.671,30.108,32.325,0.4364,0.1193,255
2889.553,29.557,30.085,32.088,0.5279,0.2108,255
2889.854,29.534,30.131,32.112,0.5968,0.2798,255
2890.155,29.58,30.108,32.277,0.528,0.211,255
2890.456,29.694,30.154,32.277,0.4596,0.1425,255
2890.757,29.648,30.177,32.277,0.5284,0.2114,255
2891.058,29.534,30.108,32.112,0.5738,0.2567,255
2891.36,29.465,30.062,32.041,0.5964,0.2793,255
2891.661,29.671,30.408,32.325,0.7363,0.4192,255
2891.962,29.717,30.131,32.325,0.4136,0.0965,255
2892.263,29.58,30.131,32.325,0.5511,0.234,255
2892.564,29.58,30.131,32.325,0.5511,0.234,255
2892.865,29.557,30.269,32.372,0.7122,0.3952,255
2893.166,29.671,30.108,32.088,0.4364,0.1193,255
2893.467,29.58,30.177,32.348,0.5971,0.2801,255
2893.768,29.557,30.085,32.041,0.5279,0.2108,255
2894.069,29.397,30.177,32.348,0.7801,0.463,255
2894.37,29.557,30.154,32.419,0.597,0.2799,255
2894.671,29.671,30.085,32.065,0.4134,0.0963,255
2894.972,29.511,30.039,32.065,0.5276,0.2106,255
2895.273,29.465,30.154,32.254,0.6885,0.3714,255
2895.574,29.534,30.177,32.301,0.6429,0.3259,255
2895.875,29.58,30.177,32.301,0.5971,0.2801,255
2896.175,29.58,30.131,32.088,0.5511,0.234,255
2896.477,29.488,30.177,32.254,0.6887,0.3716,255
2896.778,29.534,30.177,32.301,0.6429,0.3259,255
2897.079,29.671,30.131,32.277,0.4594,0.1424,255
2897.38,29.671,30.085,32.277,0.4134,0.0963,255
