time_s,t_up,t_down,t_heater,delta_t,delta_t_corr,heater_duty
3363.129,28.669,29.1,31.197,0.4318,0.1147,255
3363.43,28.578,29.078,31.011,0.4996,0.1826,255
3363.731,28.623,29.123,31.244,0.4998,0.1828,255
3364.032,28.714,29.146,31.057,0.4319,0.1149,255
3364.333,28.623,29.123,31.057,0.4998,0.1828,255
3364.634,28.487,29.146,31.034,0.6585,0.3415,255
3364.935,28.578,29.146,31.174,0.568,0.2509,255
3365.236,28.714,29.146,31.197,0.4319,0.1149,255
3365.537,28.646,29.078,31.057,0.4316,0.1146,255
3365.838,28.51,29.169,31.15,0.6587,0.3416,255
3366.139,28.714,29.123,31.127,0.4091,0.0921,255
3366.44,28.737,29.032,31.15,0.2954,-0.0217,255
3366.741,28.623,29.123,31.15,0.4998,0.1828,255
3367.043,28.442,29.305,31.314,0.8634,0.5464,255
3367.344,28.669,29.169,31.057,0.5001,0.1831,255
3367.645,28.691,29.169,31.197,0.4774,0.1604,255
3367.946,28.623,29.078,31.15,0.4543,0.1373,255
3368.247,28.578,29.1,31.057,0.5224,0.2053,255
3368.548,28.714,29.169,31.15,0.4547,0.1377,255
3368.849,28.669,29.123,31.244,0.4545,0.1375,255
3369.15,28.623,29.169,31.15,0.5454,0.2284,255
3369.451,28.623,29.146,31.15,0.5226,0.2056,255
3369.752,28.669,29.169,31.15,0.5001,0.1831,255
3370.053,28.759,29.078,31.057,0.3182,0.0012,255
3370.354,28.555,29.169,31.034,0.6134,0.2963,255
3370.655,28.601,29.078,31.197,0.477,0.1599,255
3370.956,28.646,29.305,31.244,0.6596,0.3425,255
3371.257,28.646,29.1,31.197,0.4544,0.1373,255
3371.558,28.555,29.123,31.15,0.5678,0.2507,255
3371.859,28.465,29.123,31.15,0.6584,0.3413,255
3372.16,28.669,29.191,31.174,0.5229,0.2058,255
3372.461,28.714,29.305,31.267,0.5916,0.2745,255
3372.762,28.578,29.032,31.011,0.4541,0.137,255
3373.064,28.578,29.123,31.057,0.5452,0.2281,255
3373.365,28.669,29.191,31.15,0.5229,0.2058,255
3373.667,28.669,29.123,31.244,0.4545,0.1375,255
3373.968,28.487,29.032,31.011,0.5447,0.2276,255
3374.268,28.601,29.123,31.22,0.5225,0.2055,255
3374.57,28.487,29.328,31.244,0.841,0.5239,255
3374.871,28.669,29.123,31.244,0.4545,0.1375,255
3375.172,28.623,29.169,31.057,0.5454,0.2284,255
3375.473,28.578,29.123,31.15,0.5452,0.2281,255
3375.775,28.669,29.123,31.22,0.4545,0.1375,255
3376.075,28.601,29.169,31.057,0.5681,0.2511,255
3376.377,28.623,29.123,31.011,0.4998,0.1828,255
3376.678,28.487,29.1,31.034,0.613,0.2959,255
3376.979,28.669,29.351,31.22,0.6826,0.3656,255
3377.28,28.669,29.169,31.197,0.5001,0.1831,255
3377.581,28.578,29.1,31.244,0.5224,0.2053,255
3377.882,28.578,29.123,31.057,0.5452,0.2281,255
3378.183,28.669,29.169,31.197,0.5001,0.1831,255
3378.484,28.714,29.169,31.244,0.4547,0.1377,255
3378.786,28.578,29.123,31.15,0.5452,0.2281,255
3379.088,28.533,29.146,31.057,0.6133,0.2962,255
3379.39,28.646,29.169,31.22,0.5228,0.2057,255
3379.691,28.646,29.123,31.244,0.4772,0.1601,255
3379.992,28.623,29.078,31.197,0.4543,0.1373,255
3380.293,28.578,29.078,31.057,0.4996,0.1826,255
3380.594,28.623,29.1,31.197,0.4771,0.16,255
3380.894,28.669,29.123,31.15,0.4545,0.1375,255
3381.197,28.623,29.1,31.057,0.4771,0.16,255
3381.498,28.487,29.123,31.057,0.6357,0.3187,255
3381.799,28.714,29.305,31.29,0.5916,0.2745,255
3382.1,28.737,29.009,31.011,0.2726,-0.0444,255
3382.401,28.623,29.123,31.127,0.4998,0.1828,255
3382.702,28.623,29.169,31.15,0.5454,0.2284,255
3383.003,28.669,29.123,31.22,0.4545,0.1375,255
3383.304,28.646,29.1,31.29,0.4544,0.1373,255
3383.605,28.51,29.032,31.034,0.522,0.205,255
3383.906,28.578,29.169,31.15,0.5908,0.2737,255
3384.207,28.691,29.146,31.197,0.4546,0.1376,255
3384.508,28.623,29.032,31.22,0.4088,0.0917,255
3384.809,28.669,29.123,31.22,0.4545,0.1375,255
3385.11,28.669,29.305,31.22,0.637,0.3199,255
3385.411,28.805,29.169,31.314,0.364,0.0469,255
3385.712,28.714,29.351,31.337,0.6372,0.3202,255
3386.013,28.669,29.123,31.174,0.4545,0.1375,255
3386.313,28.669,29.169,31.22,0.5001,0.1831,255
3386.615,28.737,29.283,31.197,0.5461,0.229,255
3386.916,28.759,29.123,31.244,0.3638,0.0467,255
3387.217,28.691,29.351,31.174,0.6599,0.3428,255
3387.518,28.646,29.305,31.15,0.6596,0.3425,255
3387.819,28.805,29.351,31.384,0.5465,0.2294,255
3388.12,28.691,29.146,31.244,0.4546,0.1376,255
3388.421,28.669,29.169,31.197,0.5001,0.1831,255
3388.722,28.714,29.328,31.244,0.6144,0.2973,255
3389.023,28.714,29.305,31.29,0.5916,0.2745,255
3389.324,28.714,29.123,31.314,0.4091,0.0921,255
3389.625,28.669,29.123,31.197,0.4545,0.1375,255
3389.926,28.669,29.328,31.197,0.6598,0.3427,255
3390.227,28.805,29.123,31.244,0.3184,0.0013,255
3390.528,28.646,29.123,31.244,0.4772,0.1601,255
3390.829,28.714,29.305,31.314,0.5916,0.2745,255
3391.13,28.714,29.328,31.314,0.6144,0.2973,255
3391.431,28.759,29.283,31.197,0.5234,0.2063,255
3391.732,28.691,29.169,31.29,0.4774,0.1604,255
3392.033,28.691,29.351,31.174,0.6599,0.3428,255
3392.334,28.714,29.351,31.267,0.6372,0.3202,255
3392.636,28.759,29.123,31.29,0.3638,0.0467,255
3392.937,28.669,29.169,31.337,0.5001,0.1831,255
3393.238,28.646,29.305,31.244,0.6596,0.3425,255
3393.539,28.759,29.351,31.314,0.5919,0.2748,255
3393.84,28.737,29.123,31.15,0.3865,0.0694,255
3394.141,28.691,29.169,31.197,0.4774,0.1604,255
3394.442,28.669,29.123,31.15,0.4545,0.1375,255
3394.743,28.805,29.328,31.244,0.5237,0.2066,255
3395.044,28.759,29.169,31.337,0.4094,0.0923,255
3395.345,28.646,29.123,31.174,0.4772,0.1601,255
3395.646,28.669,29.169,31.197,0.5001,0.1831,255
3395.947,28.759,29.351,31.29,0.5919,0.2748,255
3396.248,28.85,29.374,31.15,0.5239,0.2068,255
3396.549,28.737,29.305,31.197,0.5689,0.2518,255
3396.85,28.646,29.351,31.197,0.7053,0.3882,255
3397.15,28.714,29.351,31.15,0.6372,0.3202,255
3397.452,28.714,29.123,31.337,0.4091,0.0921,255
3397.754,28.646,29.078,31.197,0.4316,0.1146,255
3398.055,28.669,29.305,31.244,0.637,0.3199,255
3398.356,28.691,29.305,31.29,0.6143,0.2972,255
3398.658,28.669,29.123,31.29,0.4545,0.1375,255
3398.959,28.669,29.169,31.244,0.5001,0.1831,255
3399.26,28.669,29.123,31.197,0.4545,0.1375,255
3399.561,28.737,29.169,31.29,0.4321,0.115,255
3399.862,28.782,29.397,31.314,0.6148,0.2978,255
3400.163,28.691,29.305,31.15,0.6143,0.2972,255
3400.464,28.623,29.328,31.244,0.7051,0.388,255
3400.765,28.737,29.305,31.057,0.5689,0.2518,255
3401.066,28.805,29.169,31.244,0.364,0.0469,255
3401.367,28.691,29.123,31.244,0.4318,0.1148,255
3401.668,28.669,29.374,31.197,0.7054,0.3884,255
3401.969,28.714,29.374,31.174,0.6601,0.343,255
3402.27,28.759,29.191,31.337,0.4321,0.1151,255
3402.571,28.646,29.123,31.244,0.4772,0.1601,255
3402.872,28.578,29.305,31.22,0.7276,0.4105,255
3403.172,28.782,29.374,31.057,0.592,0.2749,255
3403.474,28.737,29.146,31.197,0.4093,0.0922,255
3403.774,28.669,29.169,31.29,0.5001,0.1831,255
3404.076,28.623,29.374,31.29,0.7508,0.4337,255
3404.377,28.714,29.397,31.314,0.6829,0.3659,255
3404.678,28.759,29.169,31.29,0.4094,0.0923,255
3404.979,28.714,29.146,31.197,0.4319,0.1149,255
3405.28,28.623,29.374,31.29,0.7508,0.4337,255
3405.581,28.737,29.146,31.22,0.4093,0.0922,255
3405.882,28.759,29.078,31.15,0.3182,0.0012,255
3406.182,28.601,29.169,31.267,0.5681,0.2511,255
3406.484,28.737,29.169,31.314,0.4321,0.115,255
3406.785,28.714,29.305,31.314,0.5916,0.2745,255
3407.086,28.737,29.328,31.22,0.5917,0.2747,255
3407.387,28.623,29.305,31.29,0.6823,0.3652,255
3407.688,28.691,29.397,31.29,0.7056,0.3885,255
3407.989,28.759,29.351,31.29,0.5919,0.2748,255
3408.29,28.669,29.123,31.22,0.4545,0.1375,255
3408.591,28.646,29.169,31.197,0.5228,0.2057,255
3408.892,28.669,29.351,31.197,0.6826,0.3656,255
3409.193,28.759,29.169,31.314,0.4094,0.0923,255
3409.495,28.759,29.146,31.244,0.3866,0.0695,255
3409.796,28.601,29.305,31.197,0.705,0.3879,255
3410.097,28.691,29.305,31.337,0.6143,0.2972,255
3410.398,28.759,29.305,31.197,0.5462,0.2291,255
3410.699,28.714,29.169,31.244,0.4547,0.1377,255
3411.0,28.623,29.351,31.15,0.7279,0.4109,255
3411.301,28.669,29.351,31.244,0.6826,0.3656,255
3411.602,28.782,29.351,31.29,0.5692,0.2521,255
3411.903,28.669,29.1,31.22,0.4318,0.1147,255
3412.204,28.669,29.305,31.29,0.637,0.3199,255
3412.505,28.714,29.351,31.29,0.6372,0.3202,255
3412.806,28.759,29.305,31.15,0.5462,0.2291,255
3413.107,28.623,29.328,31.314,0.7051,0.388,255
3413.409,28.623,29.374,31.337,0.7508,0.4337,255
3413.71,28.691,29.305,31.244,0.6143,0.2972,255
3414.011,28.759,29.169,31.29,0.4094,0.0923,255
3414.312,28.669,29.169,31.29,0.5001,0.1831,255
3414.613,28.669,29.305,31.22,0.637,0.3199,255
3414.914,28.737,29.305,31.197,0.5689,0.2518,255
3415.215,28.669,29.351,31.244,0.6826,0.3656,255
3415.516,28.669,29.146,31.244,0.4773,0.1603,255
3415.817,28.714,29.351,31.174,0.6372,0.3202,255
3416.119,28.714,29.305,31.244,0.5916,0.2745,255
3416.42,28.737,29.078,31.22,0.3409,0.0239,255
3416.721,28.623,29.397,31.29,0.7736,0.4566,255
3417.022,28.623,29.397,31.29,0.7736,0.4566,255
3417.323,28.759,29.305,31.197,0.5462,0.2291,255
3417.624,28.714,29.146,31.29,0.4319,0.1149,255
3417.925,28.714,29.169,31.15,0.4547,0.1377,255
3418.226,28.646,29.305,31.314,0.6596,0.3425,255
3418.527,28.805,29.169,31.29,0.364,0.0469,255
3418.828,28.669,29.305,31.197,0.637,0.3199,255
3419.129,28.442,29.123,31.057,0.681,0.3639,255
3419.43,28.578,29.169,31.057,0.5908,0.2737,255
3419.731,28.714,29.123,31.15,0.4091,0.0921,255
3420.032,28.623,29.191,31.337,0.5682,0.2511,255
3420.334,28.646,29.214,31.197,0.5684,0.2513,255
3420.634,28.714,29.374,31.15,0.6601,0.343,255
3420.936,28.714,29.123,31.29,0.4091,0.0921,255
3421.237,28.714,29.123,31.197,0.4091,0.0921,255
3421.538,28.669,29.214,31.197,0.5457,0.2287,255
3421.839,28.759,29.351,31.197,0.5919,0.2748,255
3422.14,28.714,29.123,31.15,0.4091,0.0921,255
3422.441,28.691,29.146,31.057,0.4546,0.1376,255
3422.742,28.669,29.351,31.197,0.6826,0.3656,255
3423.043,28.714,29.351,31.314,0.6372,0.3202,255
3423.344,28.737,29.328,31.244,0.5917,0.2747,255
3423.646,28.578,29.123,31.15,0.5452,0.2281,255
3423.947,28.669,29.305,31.244,0.637,0.3199,255
3424.248,28.714,29.305,31.29,0.5916,0.2745,255
3424.549,28.669,29.123,31.197,0.4545,0.1375,255
3424.85,28.646,29.169,31.22,0.5228,0.2057,255
3425.151,28.691,29.351,31.197,0.6599,0.3428,255
3425.452,28.714,29.351,31.244,0.6372,0.3202,255
3425.753,28.578,29.146,31.174,0.568,0.2509,255
3426.054,28.578,29.146,31.15,0.568,0.2509,255
3426.355,28.737,29.305,31.197,0.5689,0.2518,255
3426.657,28.759,29.146,31.244,0.3866,0.0695,255
3426.958,28.669,29.305,31.22,0.637,0.3199,255
3427.259,28.714,29.305,31.197,0.5916,0.2745,255
3427.56,28.691,29.351,31.197,0.6599,0.3428,255
3427.861,28.759,29.169,31.337,0.4094,0.0923,255
3428.162,28.623,29.351,31.197,0.7279,0.4109,255
3428.463,28.691,29.351,31.244,0.6599,0.3428,255
3428.764,28.759,29.305,31.244,0.5462,0.2291,255
3429.065,28.691,29.123,31.244,0.4318,0.1148,255
3429.366,28.669,29.169,31.15,0.5001,0.1831,255
3429.667,28.691,29.351,31.29,0.6599,0.3428,255
